ENTREZ_GENE_ID	HUGO_GENE_SYMBOL
92558	BICDL1
146439	BICDL2
-78308	BICDL2_PS151
-79018	BICDL2_PS252
-78680	BICDL2_PS277
-79747	BICDL2_PS330
-79753	BICDL2_PS331
-78634	BICDL2_PS349
-79755	BICDL2_PS351
-78479	BICDL2_PS36
-78972	BICDL2_PT348
29998	BICRA
106144534	BICRA-AS1
23506	BICRAL
-78038	BICRAL_PS1042
-89248	BICRAL_PS623
-78803	BICRAL_PS674
-78516	BICRAL_PS675
-78988	BICRAL_PS931
-78987	BICRAL_PS934
-78474	BICRAL_PS976
-77835	BICRAL_PS980
-78069	BICRAL_PT622
-78184	BICRA_PS1256
-78604	BICRA_PS1413
-77814	BICRA_PS1534
-78086	BICRA_PS270
-78321	BICRA_PS281
-78366	BICRA_PS755
-78173	BICRA_PS919
-79185	BICRA_PT1148
-78059	BICRA_PT1531
-78567	BICRA_PT274
-78294	BICRA_PT921
-78295	BICRA_PT925
637	BID
638	BIK
274	BIN1
-24357	BIN1_PS255
-53185	BIN1_PS265
-68168	BIN1_PS265_S267
-77530	BIN1_PS265_S267_S272
-31503	BIN1_PS265_S272
-53184	BIN1_PS267
-74692	BIN1_PS267_S272
-56389	BIN1_PS272
-70072	BIN1_PS286
-18238	BIN1_PS296
-18239	BIN1_PS296_S298
-74920	BIN1_PS296_S298_S303
-40059	BIN1_PS296_S303
-18240	BIN1_PS298
-67993	BIN1_PS298_S303
-27673	BIN1_PS300
-49864	BIN1_PS302
-44693	BIN1_PS302_S304
-62566	BIN1_PS302_S305
-18241	BIN1_PS303
-49860	BIN1_PS304
-27664	BIN1_PS305
-18244	BIN1_PS331
-51703	BIN1_PT292
-38563	BIN1_PT296
-18242	BIN1_PT323
-18243	BIN1_PT327
51411	BIN2
345258	BIN2P1
644601	BIN2P2
-9173	BIN2_PS233
-33239	BIN2_PS259
-70741	BIN2_PS259_S263
-59505	BIN2_PS263
-94342	BIN2_PS273
-51969	BIN2_PS273_S280
-34111	BIN2_PS273_T276
-37978	BIN2_PS277
-59729	BIN2_PS280
-74709	BIN2_PS282
-53026	BIN2_PS292
-53023	BIN2_PS294
-53853	BIN2_PS310
-94343	BIN2_PS349
-32886	BIN2_PS357
-76059	BIN2_PS369
-63840	BIN2_PS395
-9174	BIN2_PS404
-28581	BIN2_PS406_T410
-9175	BIN2_PS409
-9176	BIN2_PS410
-72673	BIN2_PS411
-9177	BIN2_PS414
-32328	BIN2_PS415
-73324	BIN2_PS425
-30557	BIN2_PS425_S435
-58771	BIN2_PS425_S435_S440
-61072	BIN2_PS425_S435_T438
-30558	BIN2_PS425_S436
-51804	BIN2_PS425_S436_S440
-52123	BIN2_PS425_S440
-94344	BIN2_PS429
-32030	BIN2_PS429_S440
-94345	BIN2_PS430
-27481	BIN2_PS430_S435_S440
-41461	BIN2_PS430_S436_S440
-38399	BIN2_PS435
-61687	BIN2_PS435_S436_S440
-36142	BIN2_PS435_S440
-9179	BIN2_PS436
-61212	BIN2_PS436_S440
-60154	BIN2_PS440
-94346	BIN2_PS444
-94347	BIN2_PS447
-76845	BIN2_PS451
-94348	BIN2_PS458
-67622	BIN2_PS462
-36280	BIN2_PT279
-44468	BIN2_PT296
-94349	BIN2_PT393
-25186	BIN2_PT410
-9178	BIN2_PT435
-94350	BIN2_PT438
-94351	BIN2_PT446
-9180	BIN2_PT452
-48519	BIN2_PT454
-30715	BIN2_PT461
-68452	BIN2_PT478
55909	BIN3
80094	BIN3-IT1
329	BIRC2
-26002	BIRC2_PS146
-73083	BIRC2_PS253
-21232	BIRC2_PS260
-19839	BIRC2_PS554
-42799	BIRC2_PS554_S557
-19838	BIRC2_PS557
-30549	BIRC2_PS580
-74513	BIRC2_PS98
-37018	BIRC2_PT550_S554
-37017	BIRC2_PT550_S557
330	BIRC3
-24102	BIRC3_PS16
-33989	BIRC3_PS540
-74185	BIRC3_PY162
332	BIRC5
57448	BIRC6
100874009	BIRC6-AS1
103752586	BIRC6-AS2
-43819	BIRC6_PS1258
-77155	BIRC6_PS2222
-34055	BIRC6_PS2945
-55574	BIRC6_PS2953
-50992	BIRC6_PS2955
-15115	BIRC6_PS3578
-72337	BIRC6_PS3740
-38691	BIRC6_PS3742
-38693	BIRC6_PS3744
-15117	BIRC6_PS3929
-93776	BIRC6_PS3937
-38636	BIRC6_PS4299
-44029	BIRC6_PS449
-28755	BIRC6_PS460
-93777	BIRC6_PS462
-93778	BIRC6_PS473
-67640	BIRC6_PS473_S480
-15113	BIRC6_PS480
-59937	BIRC6_PS480_S482
-54693	BIRC6_PS490
-68516	BIRC6_PS577
-15114	BIRC6_PS590
-26422	BIRC6_PS612
-23646	BIRC6_PS647
-93779	BIRC6_PT1706
-57268	BIRC6_PT1710
-15116	BIRC6_PT3580
-76336	BIRC6_PT4300
-38714	BIRC6_PT453
79444	BIRC7
112401	BIRC8
105221694	BISPR
54841	BIVM
100533467	BIVM-ERCC5
7951	BKMA1
101669762	BLACAT1
338436	BLACE
10904	BLCAP
414899	BLID
640	BLK
641	BLM
642	BLMH
-73236	BLM_PS1296
-85944	BLM_PS304
-19758	BLM_PS358
-73900	BLM_PS419
-59273	BLM_PS422
-37778	BLM_PS434
-29212	BLM_PS460
-20608	BLM_PS499
-68709	BLM_PS539
-24109	BLM_PT171
-38006	BLM_PT766
-39342	BLM_PY430
-73275	BLM_PY764
29760	BLNK
-76577	BLNK_PS124
-8123	BLNK_PS125
-8124	BLNK_PS129
-8125	BLNK_PS219
-30968	BLNK_PS229
-62798	BLNK_PS243
-69809	BLNK_PS293
-77053	BLNK_PT135
-91382	BLNK_PT216
2647	BLOC1S1
100528022	BLOC1S1-RDH5
-21907	BLOC1S1_PS22
282991	BLOC1S2
100131924	BLOC1S2P1
388552	BLOC1S3
-27917	BLOC1S3_PS27
-52323	BLOC1S3_PS32_S33_S34
-46899	BLOC1S3_PS32_S34
-59690	BLOC1S3_PS33
-49953	BLOC1S3_PS65
-21731	BLOC1S3_PS89
-36489	BLOC1S3_PT63
-26157	BLOC1S3_PT63_S65
-75865	BLOC1S3_PT96
55330	BLOC1S4
-40499	BLOC1S4_PS186
-54603	BLOC1S4_PS88
-71790	BLOC1S4_PT165
63915	BLOC1S5
100526836	BLOC1S5-TXNDC5
-61280	BLOC1S5_PS25
-62018	BLOC1S5_PT28
26258	BLOC1S6
644	BLVRA
-2497	BLVRA_PS230
-72268	BLVRA_PS235
-72267	BLVRA_PS237
-47195	BLVRA_PY228
645	BLVRB
-72900	BLVRB_PS82
8548	BLZF1
-23529	BLZF1_PS15
317729	BLZF2P
89927	BMERB1
90427	BMF
110806288	BMF-AS1
-23406	BMF_PS74
-23407	BMF_PS77
648	BMI1
100127902	BMI1P1
170815	BMIQ1
353126	BMIQ10
100233157	BMIQ13
100233158	BMIQ14
100302719	BMIQ15
100859928	BMIQ16
192149	BMIQ2
337895	BMIQ3
449016	BMIQ5
449017	BMIQ6
404683	BMIQ7
56694	BMIQ8
107985249	BMNCR
100188883	BMND10
100188884	BMND11
100294717	BMND13
100294718	BMND14
338027	BMND2
246259	BMND3
554316	BMND4
554315	BMND5
100188797	BMND6
100188853	BMND7
100188854	BMND8
100188882	BMND9
649	BMP1
27302	BMP10
9210	BMP15
650	BMP2
55589	BMP2K
347359	BMP2KL
-66063	BMP2K_PS10
-18986	BMP2K_PS1029
-24200	BMP2K_PS1029_S1031
-60892	BMP2K_PS1029_S1031_S1032
-70070	BMP2K_PS1029_S1031_S1041
-24201	BMP2K_PS1029_S1032
-25052	BMP2K_PS1029_S1032_S1041
-71975	BMP2K_PS1031
-37895	BMP2K_PS1032
-74321	BMP2K_PS1046
-68068	BMP2K_PS1076
-18987	BMP2K_PS1107
-18988	BMP2K_PS1107_S1111
-33906	BMP2K_PS1107_S1114
-18989	BMP2K_PS1111
-44761	BMP2K_PS14
-55697	BMP2K_PS378
-49469	BMP2K_PS391
-62148	BMP2K_PS616
-19629	BMP2K_PS687
-65810	BMP2K_PS689
-93849	BMP2K_PS728
-41941	BMP2K_PS742
-37436	BMP2K_PS824
-46835	BMP2K_PS826
-34642	BMP2K_PS928
-65659	BMP2K_PS934
-33515	BMP2K_PS949
-54918	BMP2K_PT1037
-48770	BMP2K_PT380
-30905	BMP2K_PT381
-25438	BMP2K_PT829
-47312	BMP2K_PT935
-62762	BMP2K_PT97_S103
651	BMP3
652	BMP4
653	BMP5
654	BMP6
266700	BMP6P1
655	BMP7
102723590	BMP7-AS1
353500	BMP8A
656	BMP8B
168667	BMPER
657	BMPR1A
100421515	BMPR1AP1
100533800	BMPR1AP2
658	BMPR1B
100507012	BMPR1B-DT
659	BMPR2
-48712	BMPR2_PS586
-7646	BMPR2_PS680
-7647	BMPR2_PS681
-62534	BMPR2_PS689
-7648	BMPR2_PS757
-7649	BMPR2_PS863
-19972	BMPR2_PS940
-54365	BMPR2_PT517
-37189	BMPR2_PT756
9790	BMS1
399761	BMS1P1
728611	BMS1P10
644632	BMS1P11
644684	BMS1P12
644716	BMS1P13
728034	BMS1P14
642311	BMS1P15
727914	BMS1P16
101101776	BMS1P17
414763	BMS1P18
100131577	BMS1P19
642826	BMS1P2
113939912	BMS1P2-AGAP9
96610	BMS1P20
100288974	BMS1P21
106480334	BMS1P22
414217	BMS1P3
729096	BMS1P4
113939925	BMS1P4-AGAP5
100133265	BMS1P7
653557	BMS1P8
653458	BMS1P9
-77351	BMS1_PS14
-13848	BMS1_PS552
-26851	BMS1_PS558
-58174	BMS1_PS639
-55064	BMS1_PT638
-87789	BMS1_PY651
154743	BMT2
-77951	BMT2_PS18
-78207	BMT2_PT21
660	BMX
-27731	BMX_PS226
-85786	BMX_PS254
-56619	BMX_PS325
646	BNC1
54796	BNC2
111216284	BNC2-AS1
-39586	BNC2_PS403
-15491	BNC2_PS737
-43421	BNC2_PS828
-15492	BNC2_PS936
-15493	BNC2_PS937
-28435	BNC2_PT519
-15494	BNC2_PT941
662	BNIP1
663	BNIP2
-28403	BNIP2_PS106
-87136	BNIP2_PS114
-11081	BNIP2_PS235
-87137	BNIP2_PS41
-37886	BNIP2_PT237
664	BNIP3
665	BNIP3L
-82787	BNIP3L_PS117
-82788	BNIP3L_PS118
-11083	BNIP3L_PS120
-63236	BNIP3L_PS137
-11084	BNIP3L_PS164
-51728	BNIP3L_PS164_S166
-11085	BNIP3L_PS166
-11086	BNIP3L_PS168
-82789	BNIP3L_PS62
-48946	BNIP3L_PS62_S63
-48943	BNIP3L_PS62_S64
-22111	BNIP3L_PS62_S65
-72096	BNIP3L_PS63
-82790	BNIP3L_PS65
-11082	BNIP3L_PS82
-67651	BNIP3L_PS95
-49472	BNIP3L_PS97
319138	BNIP3P1
100421695	BNIP3P10
106480286	BNIP3P11
100421703	BNIP3P12
101060192	BNIP3P13
100421696	BNIP3P14
106481692	BNIP3P15
106480418	BNIP3P16
100421704	BNIP3P17
106481693	BNIP3P18
106480281	BNIP3P19
100421754	BNIP3P2
100421705	BNIP3P20
100131306	BNIP3P21
100421706	BNIP3P22
100421697	BNIP3P23
100421698	BNIP3P24
100421707	BNIP3P25
100421699	BNIP3P26
100421708	BNIP3P27
106481966	BNIP3P28
100421700	BNIP3P29
100421736	BNIP3P3
106481694	BNIP3P30
106480282	BNIP3P31
106480283	BNIP3P32
106481695	BNIP3P33
100128849	BNIP3P34
106480284	BNIP3P35
106481696	BNIP3P36
106480285	BNIP3P37
100421709	BNIP3P38
100421701	BNIP3P39
100289028	BNIP3P4
100421702	BNIP3P40
101059988	BNIP3P41
106481697	BNIP3P42
100421724	BNIP3P5
100129777	BNIP3P6
101927265	BNIP3P7
100421710	BNIP3P8
106480280	BNIP3P9
-87138	BNIP3_PS131
-87139	BNIP3_PS151
-87140	BNIP3_PT137
389384	BNIP5
-84042	BNIP5_PS18
-84043	BNIP5_PT521
149428	BNIPL
-6018	BNIPL_PS6
-20036	BNIPL_PS6_S13
-55928	BNIPL_PT73
91653	BOC
91272	BOD1
259282	BOD1L1
-18372	BOD1L1_PS1077
-69025	BOD1L1_PS1079
-18374	BOD1L1_PS1318
-46494	BOD1L1_PS1470
-18375	BOD1L1_PS1531
-27700	BOD1L1_PS1701
-69710	BOD1L1_PS1703
-27697	BOD1L1_PS1704
-47235	BOD1L1_PS2124
-22767	BOD1L1_PS2128
-29230	BOD1L1_PS2203
-18376	BOD1L1_PS2475
-18377	BOD1L1_PS2501
-27300	BOD1L1_PS262
-27297	BOD1L1_PS266
-18378	BOD1L1_PS2779
-75966	BOD1L1_PS2779_S2780
-18379	BOD1L1_PS2780
-18380	BOD1L1_PS2815
-45610	BOD1L1_PS2905
-52844	BOD1L1_PS2907
-91036	BOD1L1_PS2932
-18381	BOD1L1_PS2954
-65901	BOD1L1_PS2963
-59345	BOD1L1_PS2964
-18383	BOD1L1_PS2973
-73484	BOD1L1_PS2973_S2986
-18384	BOD1L1_PS2986
-18385	BOD1L1_PS3019
-22992	BOD1L1_PS3029
-59801	BOD1L1_PS482
-50516	BOD1L1_PS482_S484
-58295	BOD1L1_PS484
-18364	BOD1L1_PS537
-18365	BOD1L1_PS538
-18366	BOD1L1_PS635
-18367	BOD1L1_PS637
-18369	BOD1L1_PS659
-18371	BOD1L1_PS800
-23824	BOD1L1_PS870
-91037	BOD1L1_PS902
-18373	BOD1L1_PT1317
-49770	BOD1L1_PT1351
-54173	BOD1L1_PT1529
-76191	BOD1L1_PT263
-73944	BOD1L1_PT2901
-18382	BOD1L1_PT2956
-30760	BOD1L1_PT3016
-58951	BOD1L1_PT342
-18368	BOD1L1_PT658
-18370	BOD1L1_PT660
-34689	BOD1L1_PT900_S902
-91038	BOD1L1_PY2777
-39135	BOD1L1_PY480
-60088	BOD1L1_PY480_S482
-60106	BOD1L1_PY480_S484
-32461	BOD1L1_PY480_Y481
-47964	BOD1L1_PY481_S482
-45758	BOD1L1_PY481_S484
284257	BOD1L2
100129468	BOD1P1
100129355	BOD1P2
666	BOK
100379249	BOK-AS1
-56321	BOK_PS7
-56202	BOK_PS8
51027	BOLA1
-55207	BOLA1_PS123
-22639	BOLA1_PS45
-22792	BOLA1_PS74
-74514	BOLA1_PS75
-50865	BOLA1_PS81
552900	BOLA2
107282092	BOLA2-SMG1P6
654483	BOLA2B
100652796	BOLA2P1
106480322	BOLA2P2
106480323	BOLA2P3
-50451	BOLA2_PS98
-36129	BOLA2_PT92
-36130	BOLA2_PT93
388962	BOLA3
100507171	BOLA3-AS1
100288111	BOLA3P1
100287463	BOLA3P2
644754	BOLA3P3
106480324	BOLA3P4
66037	BOLL
100294715	BOP
23246	BOP1
-29512	BOP1_PS105
-87546	BOP1_PS126
-26475	BOP1_PS126_S127
-67098	BOP1_PS126_T135
-87547	BOP1_PS127
-19385	BOP1_PS127_T135
-87548	BOP1_PS573
-35458	BOP1_PT106
-20533	BOP1_PT98
-44985	BOP1_PY122_S126
-29518	BOP1_PY122_S127
-14484	BOP1_PY320
79866	BORA
-39617	BORA_PS210
-52040	BORA_PS374
-45503	BORA_PS400
118426	BORCS5
-91834	BORCS5_PS75
54785	BORCS6
-78872	BORCS6_PS107
-77849	BORCS6_PS158
-78333	BORCS6_PS166
-78334	BORCS6_PS168
-78187	BORCS6_PS173
-79187	BORCS6_PS198
-79188	BORCS6_PS199
-78649	BORCS6_PS65
-77789	BORCS6_PS89
-79039	BORCS6_PS93
-77768	BORCS6_PT196
-77878	BORCS6_PT87
119032	BORCS7
100528007	BORCS7-ASMT
-78923	BORCS7_PS43
-91905	BORCS7_PS44
-78922	BORCS7_PS45
-77899	BORCS7_PS66
729991	BORCS8
4207	BORCS8-MEF2B
-79087	BORCS8_PS42
64585	BOS2
474256	BP1
474252	BP10
474253	BP11
474254	BP12
474255	BP13
474260	BP14
474261	BP15
474262	BP16
474212	BP17
474213	BP18
474214	BP19
474257	BP2
474216	BP20
474215	BP21
474197	BP22
474198	BP23
474189	BP24
474266	BP25
474267	BP26
474269	BP27
474268	BP28
544338	BP29
474259	BP3
474190	BP30
474191	BP31
474192	BP32
474193	BP33
474194	BP34
474187	BP35
474217	BP36
474218	BP37
474220	BP38
474219	BP39
474258	BP4
474201	BP45
474202	BP46
474203	BP47
474204	BP48
474205	BP49
474301	BP5
474207	BP50
474206	BP51
474208	BP52
474209	BP53
474210	BP54
474211	BP55
474302	BP6
544319	BP7
544326	BP8
474199	BP9
60467	BPESC1
669	BPGM
-20664	BPGM_PS118
-9590	BPGM_PT122
-32037	BPGM_PY119
-68558	BPGM_PY92
670	BPHL
671	BPI
51297	BPIFA1
140683	BPIFA2
128861	BPIFA3
317716	BPIFA4P
92747	BPIFB1
80341	BPIFB2
359710	BPIFB3
149954	BPIFB4
100505383	BPIFB5P
128859	BPIFB6
402016	BPIFB9P
254240	BPIFC
10380	BPNT1
-21463	BPNT1_PS240
-38543	BPNT1_PT122
619536	BPPV
2186	BPTF
109286551	BPTFP1
-11170	BPTF_PS1093
-40753	BPTF_PS1131
-22492	BPTF_PS1131_S1133
-59168	BPTF_PS1133
-44400	BPTF_PS1229
-63880	BPTF_PS1231
-74169	BPTF_PS1251
-11171	BPTF_PS1297
-11172	BPTF_PS1300
-19939	BPTF_PS1310
-11173	BPTF_PS1615
-51231	BPTF_PS1616
-11174	BPTF_PS1617
-86973	BPTF_PS1673
-54858	BPTF_PS1749_T1750_T1752
-35323	BPTF_PS1769
-33576	BPTF_PS1827
-50379	BPTF_PS2098
-11167	BPTF_PS216
-11175	BPTF_PS2370
-31732	BPTF_PS2471
-86974	BPTF_PS2473
-22419	BPTF_PS2539
-86975	BPTF_PS572
-86976	BPTF_PS742
-72570	BPTF_PS756
-66603	BPTF_PS761
-66598	BPTF_PS763
-57643	BPTF_PS817
-11169	BPTF_PS980
-42798	BPTF_PT1976
-22563	BPTF_PT2101
-11168	BPTF_PT739
-43611	BPTF_PT739_S742
-38754	BPTF_PT979
-47022	BPTF_PY1177_T1181
-53251	BPTF_PY470
9083	BPY2
442867	BPY2B
442868	BPY2C
100885797	BPY2DP
673	BRAF
286494	BRAFP1
-11087	BRAF_PS147
-11088	BRAF_PS151
-59030	BRAF_PS314
-24867	BRAF_PS316
-59031	BRAF_PS317
-31921	BRAF_PS363
-42790	BRAF_PS364
-11089	BRAF_PS365
-21750	BRAF_PS399
-11090	BRAF_PS419
-2029	BRAF_PS445
-11091	BRAF_PS446
-11092	BRAF_PS447
-58814	BRAF_PS465
-64484	BRAF_PS605
-64483	BRAF_PS607
-64715	BRAF_PS675
-74094	BRAF_PS727
-67331	BRAF_PS729
-57472	BRAF_PS744
-67127	BRAF_PS750
-44306	BRAF_PS750_T753
-42931	BRAF_PT396
-44477	BRAF_PT401
-74722	BRAF_PT440
-65200	BRAF_PT753
8315	BRAP
-76910	BRAP_PS117
-43493	BRAP_PS252
-42477	BRAP_PS286
-35439	BRAP_PS52
-61424	BRAP_PS93
-38798	BRAP_PS94
-89981	BRAP_PS97
-34473	BRAP_PT308
-89982	BRAP_PT99
221927	BRAT1
-43246	BRAT1_PS573
-59577	BRAT1_PS574
-64857	BRAT1_PS582
-64401	BRAT1_PS742
-31818	BRAT1_PT581
-35433	BRAT1_PT745
672	BRCA1
394269	BRCA1P1
-13109	BRCA1_PS1007
-13110	BRCA1_PS1009
-30907	BRCA1_PS114
-44927	BRCA1_PS1173
-44930	BRCA1_PS1174
-59259	BRCA1_PS1187_S1189_S1191
-62247	BRCA1_PS1187_S1189_T1194
-52558	BRCA1_PS1187_S1191
-21594	BRCA1_PS1187_S1191_T1194
-13111	BRCA1_PS1189
-40944	BRCA1_PS1189_S1191
-42662	BRCA1_PS1189_T1194
-13112	BRCA1_PS1191
-68630	BRCA1_PS1191_T1194
-85218	BRCA1_PS1217
-85219	BRCA1_PS1218
-70855	BRCA1_PS1280
-32767	BRCA1_PS1328
-28406	BRCA1_PS1336
-36291	BRCA1_PS1460
-13113	BRCA1_PS1497
-32412	BRCA1_PS1512
-76694	BRCA1_PS1524
-63552	BRCA1_PS1542
-13114	BRCA1_PS1613
-85220	BRCA1_PS395
-54270	BRCA1_PS395_S398
-85221	BRCA1_PS398
-68628	BRCA1_PS434
-62095	BRCA1_PS451
-46314	BRCA1_PS632
-66881	BRCA1_PS694
-35916	BRCA1_PS844
-22870	BRCA1_PT963
-13108	BRCA1_PT967
-54780	BRCA1_PY655
675	BRCA2
-44803	BRCA2_PS163
-49983	BRCA2_PS1818
-62236	BRCA2_PS1970
-62235	BRCA2_PS1971
-31275	BRCA2_PS2091
-29925	BRCA2_PS3319
-38824	BRCA2_PS442
-19632	BRCA2_PS445
-72678	BRCA2_PS648
-70675	BRCA2_PS93
-2128	BRCA2_PT2035
-27373	BRCA2_PT2412_S2414
-2129	BRCA2_PT2967_T2968
-68548	BRCA2_PT441
-49637	BRCA2_PY2094
60500	BRCA3
8068	BRCATA
79184	BRCC3
100421311	BRCC3P1
-3296	BRCC3_PS227
-53267	BRCC3_PT229
8105	BRCD1
23774	BRD1
-83538	BRD1_PS128
-83539	BRD1_PS803
-83540	BRD1_PS808
-83541	BRD1_PS814
-83537	BRD1_PS906
-83542	BRD1_PT804
-83543	BRD1_PT885
6046	BRD2
-25446	BRD2_PS298
-84789	BRD2_PS301
-19686	BRD2_PS320
-4674	BRD2_PS334
-71252	BRD2_PS37
-84790	BRD2_PS633
-84791	BRD2_PS639
-84792	BRD2_PT287
-84793	BRD2_PT289
-84794	BRD2_PT291
8019	BRD3
266655	BRD3OS
-31281	BRD3_PS261
-39049	BRD3_PS261_S263_S268
-13137	BRD3_PS263
-48346	BRD3_PS281
-61210	BRD3_PS560_S563
-13138	BRD3_PS563
-13135	BRD3_PT248
-13136	BRD3_PT250
-65564	BRD3_PY561
-75714	BRD3_PY561_S563
23476	BRD4
-18015	BRD4_PS1051
-82950	BRD4_PS1064
-39763	BRD4_PS1064_S1070_S1074
-27768	BRD4_PS1064_S1070_S1078
-45223	BRD4_PS1064_S1074
-62527	BRD4_PS1064_S1078
-27972	BRD4_PS1070_S1078
-63810	BRD4_PS1074
-46181	BRD4_PS1078
-82951	BRD4_PS1083
-75739	BRD4_PS1100
-18016	BRD4_PS1117
-18017	BRD4_PS1126
-56784	BRD4_PS1201
-35337	BRD4_PS1204
-71773	BRD4_PS324
-18014	BRD4_PS338
-65653	BRD4_PS469
-44019	BRD4_PS470
-61180	BRD4_PS494
-57767	BRD4_PS601
-18018	BRD4_PT1186
-39426	BRD4_PT1211
-42655	BRD4_PT1212
-68435	BRD4_PT598
-64319	BRD4_PT942
-36259	BRD4_PY599
29117	BRD7
100288948	BRD7P1
647076	BRD7P2
23629	BRD7P3
100287229	BRD7P4
100129259	BRD7P5
100128042	BRD7P6
-54747	BRD7_PS10
-74469	BRD7_PS263
-74470	BRD7_PS265
-6730	BRD7_PS279
-93696	BRD7_PS621
-32913	BRD7_PS622
-46727	BRD7_PT262
10902	BRD8
-23400	BRD8_PS268
-12752	BRD8_PS284
-93229	BRD8_PS383
-93230	BRD8_PS387
-29952	BRD8_PS456
-36655	BRD8_PS456_S460
-12753	BRD8_PS460
-12754	BRD8_PS652
-39519	BRD8_PS652_S658
-12755	BRD8_PS655
-37300	BRD8_PS710_S714
-60577	BRD8_PS924
-72137	BRD8_PT175
-30618	BRD8_PT264
-34812	BRD8_PT264_S268
-62765	BRD8_PT642
-46723	BRD8_PT649
65980	BRD9
106481721	BRD9P1
109729114	BRD9P2
-37574	BRD9_PS43_S56
-61550	BRD9_PS45
-41439	BRD9_PS45_S56
-40577	BRD9_PS482
-39550	BRD9_PS49
-3029	BRD9_PS513
-3030	BRD9_PS535
-45578	BRD9_PS557
-26519	BRD9_PS56
-65258	BRD9_PS566
-50061	BRD9_PS588
-32257	BRD9_PT103
-53794	BRD9_PT139
-30784	BRD9_PY583
676	BRDT
643486	BRDTP1
286076	BREA2
-33880	BRE_PS350
-77695	BRE_PY349
2972	BRF1
-7698	BRF1_PS111
-25930	BRF1_PS243
-52046	BRF1_PS283
-43857	BRF1_PS348
-91799	BRF1_PS358
-91800	BRF1_PS398
-7699	BRF1_PS460
-91801	BRF1_PS553
-91802	BRF1_PS614
-54083	BRF1_PT250
-91803	BRF1_PT365
55290	BRF2
-37440	BRF2_PS353
-62737	BRF2_PS385
25798	BRI3
140707	BRI3BP
100129976	BRI3BPP1
-18030	BRI3BP_PS244
-18031	BRI3BP_PS248
730010	BRI3P1
441630	BRI3P2
100101554	BRI3P3
283870	BRICD5
1620	BRINP1
57795	BRINP2
339479	BRINP3
83990	BRIP1
-24556	BRIP1_PS1001
-52026	BRIP1_PS1003
-24559	BRIP1_PS1004
-46588	BRIP1_PS1025
-66205	BRIP1_PS1026
-39671	BRIP1_PS1029
-37960	BRIP1_PS1032
-17481	BRIP1_PS112
-92931	BRIP1_PS1237
-92932	BRIP1_PS128
-26626	BRIP1_PS197
-55882	BRIP1_PS204
-29200	BRIP1_PS226
-60772	BRIP1_PS930
-57749	BRIP1_PS956
-49214	BRIP1_PS988
-92933	BRIP1_PS990
-17482	BRIP1_PT113
-17483	BRIP1_PT260
-53685	BRIP1_PT989
-48705	BRIP1_PY110
55299	BRIX1
100422268	BRIX1P1
-38304	BRIX1_PY259
-55171	BRIX1_PY337
55845	BRK1
100288031	BRK1P1
100874492	BRK1P2
-58408	BRK1_PY63
50963	BRKS1
25855	BRMS1
84312	BRMS1L
-50695	BRMS1L_PS174
-17575	BRMS1L_PS197
-30382	BRMS1L_PS66
-46026	BRMS1_PS173
-43015	BRMS1_PS237
-27789	BRMS1_PS58
148362	BROX
7862	BRPF1
-86020	BRPF1_PS1076
-39062	BRPF1_PS1082
-61919	BRPF1_PS1193
-20212	BRPF1_PS120
-74907	BRPF1_PS238
-62086	BRPF1_PS452
-40475	BRPF1_PS460
-27696	BRPF1_PS460_S462
-40473	BRPF1_PS462
-66977	BRPF1_PS75_S77
-2742	BRPF1_PS84
-2744	BRPF1_PS850
-86018	BRPF1_PS860
-43977	BRPF1_PS866
-2746	BRPF1_PS885
-2747	BRPF1_PS886
-2750	BRPF1_PS897
-86021	BRPF1_PS926
-59780	BRPF1_PS928
-2751	BRPF1_PS932
-45039	BRPF1_PT1159
-43184	BRPF1_PT139
-23575	BRPF1_PT234
-2743	BRPF1_PT385_Y387
-34370	BRPF1_PT448
-2745	BRPF1_PT852
-86019	BRPF1_PT858
-37372	BRPF1_PT864
-2748	BRPF1_PT887
-2749	BRPF1_PT896
-32279	BRPF1_PT926_S932
27154	BRPF3
-46735	BRPF3_PS17
-67185	BRPF3_PS17_S19
-23900	BRPF3_PS19
-14990	BRPF3_PS26
-33535	BRPF3_PS403
-33531	BRPF3_PS405
-61390	BRPF3_PS525
-14992	BRPF3_PS713
-57011	BRPF3_PS740
-33780	BRPF3_PS76
-67061	BRPF3_PS886
-38405	BRPF3_PS900
-14993	BRPF3_PS928
-67507	BRPF3_PS943
-14994	BRPF3_PS959
-48159	BRPF3_PS959_S962_S965
-59171	BRPF3_PS959_S965
-14995	BRPF3_PS962
-14996	BRPF3_PS965
-22207	BRPF3_PT1144
-14991	BRPF3_PT28
-38138	BRPF3_PT914
-74234	BRPF3_PT927
680	BRS3
84446	BRSK1
-43280	BRSK1_PS275
-91183	BRSK1_PS311
-75598	BRSK1_PS384
-54833	BRSK1_PS399
-38748	BRSK1_PS508
-44481	BRSK1_PS559
-74377	BRSK1_PS676
-52619	BRSK1_PT475
9024	BRSK2
-74444	BRSK2_PS294
-36499	BRSK2_PS367
-51544	BRSK2_PS382
-71977	BRSK2_PS382_S393
-51546	BRSK2_PS387
-50649	BRSK2_PS393
-45776	BRSK2_PS412
-45771	BRSK2_PS418
-24134	BRSK2_PS421
-24133	BRSK2_PS423
-60821	BRSK2_PS435
-69447	BRSK2_PS485
-70268	BRSK2_PS520
