ENTREZ_GENE_ID	HUGO_GENE_SYMBOL	GENETIC_ENTITY_ID	TYPE	CYTOBAND	LENGTH
9564	BCAR1	2279	protein-coding	16q23.1	8335
9566	HPCX	12397	unknown	Xq27-q28	NULL
9567	GTPBP1	11292	protein-coding	22q13.1	8166
9568	GABBR2	10147	protein-coding	9q22.1-q22.3	6007
9569	GTF2IRD1	11274	protein-coding	7q11.23	6498
9570	GOSR2	10882	protein-coding	17q21	4647
9572	NR1D1	41943	protein-coding	17q11.2	2772
9573	GDF3	10441	protein-coding	12p13.1	1239
9575	CLOCK	5158	protein-coding	4q12	11762
9576	SPAG6	55222	protein-coding	10p12.2	4006
9577	BRE	2721	protein-coding	2p23.2	3392
9578	CDC42BPB	4322	protein-coding	14q32.3	7958
9580	SOX13	55169	protein-coding	1q32	7412
9581	PREPL	45361	protein-coding	2p21	8153
9582	APOBEC3B	1360	protein-coding	22q13.1-q13.2	1896
9583	ENTPD4	8226	protein-coding	8p21.3	7064
9584	RBM39	46497	protein-coding	20q11.22	9307
9585	KIF20B	14274	protein-coding	10q23.31	7126
9586	CREB5	5715	protein-coding	7p15.1	11674
9587	MAD2L1BP	35253	protein-coding	6p21.1	1880
9588	PRDX6	45337	protein-coding	1q25.1	2367
9589	WTAP	60374	protein-coding	6q25-q27	5794
9590	AKAP12	818	protein-coding	6q24-q25	8741
9592	IER2	12831	protein-coding	19p13.2	3072
9595	CYTIP	6345	protein-coding	2q11.2	3428
9596	OR1R1P	42596	pseudo	17p13.3	909
9597	SMAD5-AS1	54298	ncRNA	5q31.1	1816
9600	PITPNM1	44525	protein-coding	11q13	6449
9601	PDIA4	43958	protein-coding	7q35	3277
9603	NFE2L3	41492	protein-coding	7p15.2	3686
9604	RNF14	48515	protein-coding	5q23.3-q31.1	4834
9605	VPS9D1	60078	protein-coding	16q24	3428
9607	CARTPT	3736	protein-coding	5q13.2	1216
9609	RAB36	46170	protein-coding	22q11.22	4107
9610	RIN1	46889	protein-coding	11q13.2	5469
9611	NCOR1	41220	protein-coding	17p11.2	15393
9612	NCOR2	41224	protein-coding	12q24	13975
9615	GDA	10431	protein-coding	9q21.13	7878
9616	RNF7	48589	protein-coding	3q22-q24	3147
9617	MTRF1	40735	protein-coding	13q14.1-q14.3	3870
9618	TRAF4	57631	protein-coding	17q11-q12	4594
9619	ABCG1	178	protein-coding	21q22.3	6124
9620	CELSR1	4583	protein-coding	22q13.3	12817
9622	KLK4	14435	protein-coding	19q13.41	1935
9623	TCL1B	56493	protein-coding	14q32.1	1882
9625	AATK	116	protein-coding	17q25.3	6225
9626	GUCA1C	11307	protein-coding	3q13.1	1180
9627	SNCAIP	54486	protein-coding	5q23.2	7325
9628	RGS6	46801	protein-coding	14q24.3	6351
9629	CLCA3P	5041	pseudo	1p22.3	3437
9630	GNA14	10740	protein-coding	9q21	2721
9631	NUP155	42158	protein-coding	5p13.1	9233
9632	SEC24C	53232	protein-coding	10q22.2	5363
9633	MTL5	40546	protein-coding	11q13.2-q13.3	5833
9635	CLCA2	5040	protein-coding	1p22.3	4496
9636	ISG15	13768	protein-coding	1p36.33	711
9637	FEZ2	9395	protein-coding	2p21	6828
9638	FEZ1	9394	protein-coding	11q24.2	5932
9639	ARHGEF10	1520	protein-coding	8p23	10792
9640	ZNF592	61230	protein-coding	15q25.3	8130
9641	IKBKE	13442	protein-coding	1q32.1	3575
9643	MORF4L2	39998	protein-coding	Xq22	4693
9644	SH3PXD2A	53577	protein-coding	10q24.33	12436
9645	MICAL2	35964	protein-coding	11p15.3	15819
9646	CTR9	6022	protein-coding	11p15.3	5562
9647	PPM1F	45108	protein-coding	22q11.22	7318
9648	GCC2	10390	protein-coding	2q12.3	13049
9649	RALGPS1	46304	protein-coding	9q33.3	10507
9650	MTFR1	40522	protein-coding	8q13.1	4629
9651	PLCH2	44646	protein-coding	1p36.32	10781
9652	TTC37	58973	protein-coding	5q15	8092
9653	HS2ST1	12461	protein-coding	1p22.3	11406
9654	TTLL4	59011	protein-coding	2p24.3-p24.1	7685
9655	SOCS5	55123	protein-coding	2p21	5034
9656	MDC1	35646	protein-coding	6p21.3	8064
9657	IQCB1	13688	protein-coding	3q13.33|3q21.1	3049
9658	ZNF516	61152	protein-coding	18q23	8719
9659	PDE4DIP	43927	protein-coding	1q12	28338
9662	CEP135	4626	protein-coding	4q12	8640
9663	LPIN2	34920	protein-coding	18p11.31	6800
9665	KIAA0430	14195	protein-coding	16p13.11	11162
9666	DZIP3	7638	protein-coding	3q13.13	6972
9667	SAFB2	52874	protein-coding	19p13.3	6222
9668	ZNF432	61092	protein-coding	19q13.41	5985
9669	EIF5B	8053	protein-coding	2q11.2	6816
9670	IPO13	13670	protein-coding	1p34.1	5083
9671	WSCD2	60366	protein-coding	12q23.3	6557
9672	SDC3	53149	protein-coding	1p35.2	7067
9673	SLC25A44	53926	protein-coding	1q22	7112
9674	KIAA0040	14177	protein-coding	1q25.1	4783
9675	TTI1	58996	protein-coding	20q11.23	4122
9677	PPIP5K1	45098	protein-coding	15q15.3	8054
9678	PHF14	44230	protein-coding	7p21.3	8727
9679	FAM53B	9000	protein-coding	10q26.13	6424
9681	DEPDC5	6756	protein-coding	22q12.3	8568
9682	KDM4A	14143	protein-coding	1p34.1	5172
9683	N4BP1	40985	protein-coding	16q12.1	7839
9684	LRRC14	34975	protein-coding	8q24.3	6131
9685	CLINT1	5128	protein-coding	5q33.3	6368
9686	VGLL4	59878	protein-coding	3p25.3	6698
9687	GREB1	11097	protein-coding	2p25.1	12320
9688	NUP93	42183	protein-coding	16q13	9928
9689	BZW1	2925	protein-coding	2q33	4593
9690	UBE3C	59377	protein-coding	7q36.3	9218
9692	KIAA0391	14193	protein-coding	14q13.2	4658
9693	RAPGEF2	46350	protein-coding	4q32.1	12005
9694	EMC2	8129	protein-coding	8q23.1	3779
9695	EDEM1	7722	protein-coding	3p26.1	6758
9696	CROCC	5755	protein-coding	1p36.13	8871
9697	TRAM2	57703	protein-coding	6p21.1-p12	6908
9698	PUM1	45987	protein-coding	1p35.2	6621
9699	RIMS2	46886	protein-coding	8q22.3	12366
9700	ESPL1	8484	protein-coding	12q	8890
9701	PPP6R2	45230	protein-coding	22q13.33	5344
9702	CEP57	4644	protein-coding	11q21	7101
9703	KIAA0100	14179	protein-coding	17q11.2	9235
9704	DHX34	6912	protein-coding	19q13.3	5696
9705	ST18	55678	protein-coding	8q11.23	14396
9706	ULK2	59514	protein-coding	17p11.2	9843
9708	PCDHGA8	43796	protein-coding	5q31	4605
9709	HERPUD1	11657	protein-coding	16q13	4178
9710	KIAA0355	14191	protein-coding	19q13.11	7447
9711	RUBCN	52782	protein-coding	3q29	8613
9712	USP6NL	59727	protein-coding	10p13	7402
9715	FAM131B	8726	protein-coding	7q34	6430
9716	AQR	1421	protein-coding	15q14	9779
9717	SEC14L5	53218	protein-coding	16p13.3	6477
9718	ECE2	7686	protein-coding	3q27.1	6552
9719	ADAMTSL2	500	protein-coding	9q34.2	4677
9720	CCDC144A	3906	protein-coding	17p11.2	19301
9721	GPRIN2	11049	protein-coding	10q11.22	7985
9722	NOS1AP	41777	protein-coding	1q23.3	8449
9723	SEMA3E	53267	protein-coding	7q21.11	6748
9724	UTP14C	59774	protein-coding	13q14.2	5529
9725	TMEM63A	57197	protein-coding	1q42.12	10339
9726	ZNF646	61275	protein-coding	16p11.2	8635
9727	RAB11FIP3	46131	protein-coding	16p13.3	6317
9728	SECISBP2L	53246	protein-coding	15q21.1	8699
9729	KIAA0408	14194	protein-coding	6q22.33	7229
9730	VPRBP	60038	protein-coding	3p21.2	6682
9731	CEP104	4620	protein-coding	1p36.32	7876
9732	DOCK4	7241	protein-coding	7q31.1	11351
9733	SART3	52948	protein-coding	12q24.1	7270
9734	HDAC9	11582	protein-coding	7p21.1	11781
9735	KNTC1	14477	protein-coding	12q24.31	11325
9736	USP34	59703	protein-coding	2p15	18125
9737	GPRASP1	11041	protein-coding	Xq22.1	6340
9738	CCP110	4129	protein-coding	16p12.3	10111
9739	SETD1A	53427	protein-coding	16p11.2	6903
9741	LAPTM4A	14914	protein-coding	2p24.1	1946
9742	IFT140	12909	protein-coding	16p13.3	8168
9743	ARHGAP32	1497	protein-coding	11q24.3	12841
9744	ACAP1	249	protein-coding	17p13.1	7421
9745	ZNF536	61173	protein-coding	19q12	8631
9746	CLSTN3	5179	protein-coding	12p13.31	6865
9747	TCAF1	56396	protein-coding	7q35	6310
9748	SLK	54272	protein-coding	10q24.33	7974
9749	PHACTR2	44188	protein-coding	6q24.2	11224
9750	FAM65B	9017	protein-coding	6p22.3-p21.32	7697
9751	SNPH	54952	protein-coding	20p13	5572
9752	PCDHA9	43760	protein-coding	5q31	9563
9753	ZSCAN12	61552	protein-coding	6p21	5495
9754	STARD8	55755	protein-coding	Xq13.1	5558
9755	TBKBP1	56361	protein-coding	17q21.32	4280
9757	KMT2B	14459	protein-coding	19q13.1	10280
9758	FRMPD4	9974	protein-coding	Xp22.2	8465
9759	HDAC4	11577	protein-coding	2q37.3	13443
9760	TOX	57448	protein-coding	8q12.1	4131
9761	MLEC	39861	protein-coding	12q24.31	6723
9762	LZTS3	35234	protein-coding	20p13	5349
9764	KIAA0513	14198	protein-coding	16q24.1	8819
9765	ZFYVE16	60799	protein-coding	5q14	11461
9766	SUSD6	56028	protein-coding	14q24.1	5830
9767	JADE3	13874	protein-coding	Xp11.23	5134
9768	KIAA0101	14180	protein-coding	15q22.31	2502
9770	RASSF2	46413	protein-coding	20p13	5759
9771	RAPGEF5	46354	protein-coding	7p15.3	10245
9772	TMEM94	57231	protein-coding	17q25.1	8854
9774	BCLAF1	2331	protein-coding	6q23.3	9297
9775	EIF4A3	8003	protein-coding	17q25.3	4967
9776	ATG13	1857	protein-coding	11p11.2	7315
9777	TM9SF4	56913	protein-coding	20q11.21	5415
9778	KIAA0232	14188	protein-coding	4p16.1	8499
9779	TBC1D5	56343	protein-coding	3p24.3	10024
9780	PIEZO1	44311	protein-coding	16q24.3	10855
9781	RNF144A	48517	protein-coding	2p25.2	6473
9782	MATR3	35540	protein-coding	5q31.2	14669
9783	RIMS3	46887	protein-coding	1p34.2	7235
9784	SNX17	55050	protein-coding	2p23.3	3350
9785	DHX38	6916	protein-coding	16q22	6209
9786	KIAA0586	14200	protein-coding	14q23.1	7393
9787	DLGAP5	7030	protein-coding	14q22.3	3667
9788	MTSS1	40753	protein-coding	8p22	7787
9789	SPCS2	55300	protein-coding	11q13.4	2979
9790	BMS1	2517	protein-coding	10q11.21	4224
9791	PTDSS1	45843	protein-coding	8q22	6295
9792	SERTAD2	53416	protein-coding	2p14	5584
9793	CKAP5	5013	protein-coding	11p11.2	8547
9794	MAML1	35347	protein-coding	5q35	10690
9796	PHYHIP	44289	protein-coding	8p21.3	4165
9797	TATDN2	56287	protein-coding	3p25.3	5621
9798	IST1	13782	protein-coding	16q22.2	812
9801	MRPL19	40116	protein-coding	2p11.1-q11.2	4601
9802	DAZAP2	6404	protein-coding	12q12	5729
9804	TOMM20	57406	protein-coding	1q42	3542
9805	SCRN1	53117	protein-coding	7p14.3	6046
9806	SPOCK2	55413	protein-coding	10pter-q25.3	6572
9807	IP6K1	13662	protein-coding	3p21.31	5200
9808	KIAA0087	14178	ncRNA	7p15.2	4283
9810	RNF40	48581	protein-coding	16p11.2-p11.1	6523
9811	CTIF	6004	protein-coding	18q21.1	8100
9812	KIAA0141	14184	protein-coding	5q31.3	6047
9813	EFCAB14	7827	protein-coding	1p33	6526
9814	SFI1	53479	protein-coding	22q12.2	12038
9815	GIT2	10566	protein-coding	12q24.1	13547
9816	URB2	59606	protein-coding	1q42.13	6001
9817	KEAP1	14161	protein-coding	19p13.2	3761
9818	NUP58	42177	protein-coding	13q12.13	10412
9819	TSC22D2	58823	protein-coding	3q25.1	5361
9820	CUL7	6078	protein-coding	6p21.1	5628
9821	RB1CC1	46427	protein-coding	8q11	7615
9823	ARMCX2	1636	protein-coding	Xq22.1	3589
9824	ARHGAP11A	1471	protein-coding	15q13.2	6428
9825	SPATA2	55250	protein-coding	20q13.13	4305
9826	ARHGEF11	1522	protein-coding	1q21	9392
9827	RGP1	46773	protein-coding	9p13.3	7180
9828	ARHGEF17	1526	protein-coding	11q13.4	9539
9829	DNAJC6	7158	protein-coding	1p31.3	6907
9830	TRIM14	58135	protein-coding	9q22.33	5533
9831	ZNF623	61259	protein-coding	8q24.3	4334
9832	JAKMIP2	13883	protein-coding	5q32	6214
9833	MELK	35762	protein-coding	9p13.2	3090
9834	KIAA0125	14181	ncRNA	14q32.33	3208
9836	LCMT2	14991	protein-coding	15q15.3	2830
9837	GINS1	10556	protein-coding	20p11.21	4190
9839	ZEB2	60744	protein-coding	2q22.3	13987
9840	TESPA1	56605	protein-coding	12q13.2	5025
9841	ZBTB24	60626	protein-coding	6q21	5519
9842	PLEKHM1	44691	protein-coding	17q21.31	9233
9843	HEPH	11637	protein-coding	Xq11-q12	7113
9844	ELMO1	8100	protein-coding	7p14.1	9767
9846	GAB2	10139	protein-coding	11q14.1	6771
9847	C2CD5	3288	protein-coding	12p12.1	6770
9848	MFAP3L	35851	protein-coding	4q32.3	8741
9849	ZNF518A	61154	protein-coding	10q24.1	10883
9851	KIAA0753	14201	protein-coding	17p13.1	6299
9852	EPM2AIP1	8281	protein-coding	3p22.1	7439
9853	RUSC2	52798	protein-coding	9p13.3	5682
9854	C2CD2L	3282	protein-coding	11q23.3	9214
9855	FARP2	9175	protein-coding	2q37.3	9016
9856	KIAA0319	14189	protein-coding	6p22.3	7005
9857	CEP350	4640	protein-coding	1q25.2	14301
9858	PPP1R26	45155	protein-coding	9q34.3	5276
9859	CEP170	4631	protein-coding	1q44	10939
9860	LRIG2	34947	protein-coding	1p13.1	7396
9861	PSMD6	45768	protein-coding	3p14.1	9095
9862	MED24	35707	protein-coding	17q21.1	6962
9863	MAGI2	35323	protein-coding	7q21	9643
9865	TRIL	58131	protein-coding	7p14.3	4961
9866	TRIM66	58235	protein-coding	11p15.4	10816
9867	PJA2	44538	protein-coding	5q21.3	5222
9868	TOMM70A	57424	protein-coding	3q12.2	5387
9869	SETDB1	53438	protein-coding	1q21	7086
9870	AREL1	1439	protein-coding	14q24.3	7943
9871	SEC24D	53233	protein-coding	4q26	9938
9873	FCHSD2	9319	protein-coding	11q13.4	5188
9874	TLK1	56869	protein-coding	2q31.1	9405
9875	URB1	59604	protein-coding	21q22.11	11461
9877	ZC3H11A	60666	protein-coding	1q32.1	9700
9878	TOX4	57451	protein-coding	14q11.2	7076
9879	DDX46	6584	protein-coding	5q31.1	9214
9880	ZBTB39	60635	protein-coding	12q13.3	6170
9881	TRANK1	57705	protein-coding	3p22.2	11182
9882	TBC1D4	56342	protein-coding	13q22.2	6651
9883	POM121	44919	protein-coding	7q11.23	9818
9884	LRRC37A	35002	protein-coding	17q21.31	NULL
9885	OSBPL2	43328	protein-coding	20q13.33	4424
9886	RHOBTB1	46833	protein-coding	10q21.2	4841
9887	SMG7	54364	protein-coding	1q25	8317
9889	ZBED4	60600	protein-coding	22q13.33	5257
9890	PLPPR4	44733	protein-coding	1p21.2	5540
9891	NUAK1	42096	protein-coding	12q23.3	7008
9892	SNAP91	54448	protein-coding	6q14.2	6657
9894	TELO2	56579	protein-coding	16p13.3	4239
9895	TECPR2	56557	protein-coding	14q32.31	9384
9896	FIG4	9492	protein-coding	6q21	3608
9897	KIAA0196	14185	protein-coding	8q24.13	4784
9898	UBAP2L	59272	protein-coding	1q21.3	7503
9899	SV2B	56035	protein-coding	15q26.1	12454
9900	SV2A	56034	protein-coding	1q21.2	4824
9901	SRGAP3	55508	protein-coding	3p25.3	18864
9902	MRC2	40067	protein-coding	17q23.2	6860
9903	KLHL21	14396	protein-coding	1p36.31	6670
9904	RBM19	46473	protein-coding	12q24.21	5909
9905	SGSM2	53539	protein-coding	17p13.3	9444
9906	SLC35E2	54037	protein-coding	1p36.33	2504
9907	AP5Z1	1313	protein-coding	7p22.2	6873
9908	G3BP2	10131	protein-coding	4q21.1	7178
9909	DENND4B	6741	protein-coding	1q21	7584
9910	RABGAP1L	46223	protein-coding	1q24	13701
9911	TMCC2	56933	protein-coding	1q32.1	4922
9912	ARHGAP44	1510	protein-coding	17p12	9476
9913	SUPT7L	56014	protein-coding	2p23.3	5278
9914	ATP2C2	1933	protein-coding	16q24.1	7352
9915	ARNT2	1647	protein-coding	15q24	7741
9917	FAM20B	8886	protein-coding	1q25	6039
9918	NCAPD2	41174	protein-coding	12p13.3	6487
9919	SEC16A	53220	protein-coding	9q34.3	12102
9920	KBTBD11	13967	protein-coding	8p23.3	6710
9921	RNF10	48486	protein-coding	12q24.31	5911
9922	IQSEC1	13710	protein-coding	3p25.2	6883
9923	ZBTB40	60637	protein-coding	1p36	8992
9924	PAN2	43569	protein-coding	12q13.3	7288
9925	ZBTB5	60651	protein-coding	9p13.2	4627
9926	LPGAT1	34917	protein-coding	1q32	8799
9927	MFN2	35860	protein-coding	1p36.22	4973
9928	KIF14	14261	protein-coding	1q32.1	7274
9929	JOSD1	13908	protein-coding	22q13.1	4326
9931	HELZ	11629	protein-coding	17q24.2	15677
9933	PUM3	45989	protein-coding	9p24.2	2707
9934	P2RY14	43454	protein-coding	3q24-q25.1	2815
9935	MAFB	35264	protein-coding	20q12	3393
9936	CD302	4226	protein-coding	2q24.2	3839
9937	DCLRE1A	6468	protein-coding	10q25.1	4596
9938	ARHGAP25	1487	protein-coding	2p13.3	5509
9939	RBM8A	46514	protein-coding	1q21.1	3148
9940	DLEC1	7002	protein-coding	3p21.3	8338
9941	EXOG	8570	protein-coding	3p21.3	5223
9942	XYLB	60477	protein-coding	3p22-p21.3	5343
9943	OXSR1	43435	protein-coding	3p22.2	6075
9945	GFPT2	10491	protein-coding	5q34-q35	4780
9946	CRYZL1	5802	protein-coding	21q21.3	6177
9947	MAGEC1	35308	protein-coding	Xq26	4270
9948	WDR1	60209	protein-coding	4p16.1	7827
9949	AMMECR1	1027	protein-coding	Xq22.3	6516
9950	GOLGA5	10824	protein-coding	14q32.12	3295
9951	HS3ST4	12466	protein-coding	16p11.2	3379
9953	HS3ST3B1	12465	protein-coding	17p12	5367
9955	HS3ST3A1	12464	protein-coding	17p12	2628
9956	HS3ST2	12463	protein-coding	16p12	2605
9957	HS3ST1	12462	protein-coding	4p16	8166
9958	USP15	59644	protein-coding	12q14	9160
9959	USP12P1	59639	pseudo	5q33-q34	NULL
9960	USP3	59692	protein-coding	15q22.3	7681
9961	MVP	40805	protein-coding	16p11.2	6136
9962	SLC23A2	53856	protein-coding	20p13	7523
9963	SLC23A1	53855	protein-coding	5q31.2	3203
9964	MYCLP3	40841	pseudo	Xq27.2	NULL
9965	FGF19	9430	protein-coding	11q13.1	2447
9966	TNFSF15	57344	protein-coding	9q32	3204
9967	THRAP3	56766	protein-coding	1p34.3	4736
9968	MED12	35682	protein-coding	Xq13	7445
9969	MED13	35684	protein-coding	17q22-q23	12677
9970	NR1I3	41950	protein-coding	1q23.3	3305
9971	NR1H4	41947	protein-coding	12q23.1	3460
9972	NUP153	42157	protein-coding	6p22.3	5618
9973	CCS	4144	protein-coding	11q13	2474
9975	NR1D2	41944	protein-coding	3p24.2	5820
9976	CLEC2B	5098	protein-coding	12p13-p12	2638
9978	RBX1	46593	protein-coding	22q13.2	3092
9980	DOPEY2	7262	protein-coding	21q22.2	9030
9982	FGFBP1	9445	protein-coding	4p15.32	1359
9984	THOC1	56755	protein-coding	18p11.32	8099
9985	REC8	46649	protein-coding	14q11.2-q12	3841
9986	RCE1	46617	protein-coding	11q13	2995
9987	HNRNPDL	12262	protein-coding	4q21.22	5209
9988	DMTF1	7068	protein-coding	7q21	9417
9989	PPP4R1	45217	protein-coding	18p11.22	8131
9990	SLC12A6	53767	protein-coding	15q13	6799
9991	PTBP3	45822	protein-coding	9q32	7520
9992	KCNE2	14008	protein-coding	21q22.12	803
9993	DGCR2	6856	protein-coding	22q11.21	5535
9994	CASP8AP2	3780	protein-coding	6q15	9544
9995	ELK2BP	8090	pseudo	14q32.33	1224
9997	SCO2	53108	protein-coding	22q13.33	1361
10000	AKT3	878	protein-coding	1q44	7499
10001	MED6	35725	protein-coding	14q24.2	3828
10002	NR2E3	41956	protein-coding	15q23	3503
10003	NAALAD2	41006	protein-coding	11q14.3-q21	7254
10004	NAALADL1	41007	protein-coding	11q12	4044
10005	ACOT8	289	protein-coding	20q13.12	4213
10006	ABI1	215	protein-coding	10p11.2	4236
10007	GNPDA1	10795	protein-coding	5q21	3961
10008	KCNE3	14009	protein-coding	11q13.4	3677
10009	ZBTB33	60631	protein-coding	Xq23	5313
10010	TANK	56216	protein-coding	2q24.2	5579
10011	SRA1	55483	protein-coding	5q31.3	3454
10013	HDAC6	11579	protein-coding	Xp11.23	10412
10014	HDAC5	11578	protein-coding	17q21	7618
10015	PDCD6IP	43896	protein-coding	3p22.3	9033
10016	PDCD6	43895	protein-coding	5p15.33	9493
10017	BCL2L10	2312	protein-coding	15q21	1319
10018	BCL2L11	2313	protein-coding	2q13	6660
10019	SH2B3	53545	protein-coding	12q24	5682
10020	GNE	10765	protein-coding	9p13.3	5477
10021	HCN4	11560	protein-coding	15q24.1	7228
10022	INSL5	13636	protein-coding	1p31.3	715
10023	FRAT1	9923	protein-coding	10q24.1	2651
10024	TROAP	58540	protein-coding	12q13.12	3954
10025	MED16	35699	protein-coding	19p13.3	3794
10026	PIGK	44331	protein-coding	1p31.1	5513
10029	CASKP1	3763	pseudo	Yq11	582
10031	SHROOM2P1	53639	pseudo	Yq11.21	2384
10033	ARSEP1	1685	pseudo	Yq11.21	635
10034	ARSDP1	1683	pseudo	Yq11.21	1215
10036	CHAF1A	4774	protein-coding	19p13.3	4299
10038	PARP2	43638	protein-coding	14q11.2	4096
10039	PARP3	43639	protein-coding	3p21.2	2928
10040	TOM1L1	57404	protein-coding	17q23.2	7268
10042	HMGXB4	12118	protein-coding	22q13.1	6006
10043	TOM1	57403	protein-coding	22q13.1	5753
10044	SH2D3C	53550	protein-coding	9q34.11	4599
10045	SH2D3A	53549	protein-coding	19p13.3	5716
10046	MAMLD1	35350	protein-coding	Xq28	5958
10047	CST8	5888	protein-coding	20p11.21	918
10048	RANBP9	46322	protein-coding	6p23	3480
10049	DNAJB6	7117	protein-coding	7q36.3	14981
10050	SLC17A4	53806	protein-coding	6p22.2	4633
10051	SMC4	54336	protein-coding	3q26.1	8457
10052	GJC1	10584	protein-coding	17q21.31	8660
10053	AP1M2	1288	protein-coding	19p13.2	2214
10054	UBA2	59248	protein-coding	19q12	3574
10055	SAE1	52872	protein-coding	19q13.32	3389
10056	FARSB	9179	protein-coding	2q36.1	3429
10057	ABCC5	156	protein-coding	3q27	11441
10058	ABCB6	144	protein-coding	2q36	5205
10059	DNM1L	7184	protein-coding	12p11.21	7184
10060	ABCC9	162	protein-coding	12p12.1	11421
10061	ABCF2	174	protein-coding	7q36	4448
10062	NR1H3	41946	protein-coding	11p11.2	4346
10063	COX17	5535	protein-coding	3q13.33	2172
10064	VDAC1P2	59842	pseudo	Xp11.2	850
10066	SCAMP2	52995	protein-coding	15q23-q25	5000
10067	SCAMP3	52996	protein-coding	1q21	2442
10068	IL18BP	13479	protein-coding	11q13	4323
10069	RWDD2B	52806	protein-coding	21q22.11	3395
10071	MUC12	40767	protein-coding	7q22	17130
10072	DPP3	7289	protein-coding	11q13.2	3979
10073	SNUPN	55038	protein-coding	15q24.2	3516
10075	HUWE1	12704	protein-coding	Xp11.22	17373
10076	PTPRU	45964	protein-coding	1p35.3	6700
10077	TSPAN32	58875	protein-coding	11p15.5	3793
10078	TSSC4	58927	protein-coding	11p15.5	2657
10079	ATP9A	2068	protein-coding	20q13.2	8317
10081	PDCD7	43899	protein-coding	15q22.31	3263
10082	GPC6	10925	protein-coding	13q32	6467
10083	USH1C	59620	protein-coding	11p14.3	4904
10084	PQBP1	45244	protein-coding	Xp11.23	1903
10085	EDIL3	7726	protein-coding	5q14	5738
10086	HHLA1	11698	protein-coding	8q24	6143
10087	COL4A3BP	5401	protein-coding	5q13.3	8697
10089	KCNK7	14065	protein-coding	11q13	1563
10090	UST	59768	protein-coding	6q25.1	4563
10092	ARPC5	1662	protein-coding	1q25.3	5482
10093	ARPC4	1660	protein-coding	3p25.3	3970
10094	ARPC3	1654	protein-coding	12q24.11	3025
10095	ARPC1B	1652	protein-coding	7q22.1	3979
10096	ACTR3	393	protein-coding	2q14.1	12049
10097	ACTR2	392	protein-coding	2p14	4268
10098	TSPAN5	58878	protein-coding	4q23	7430
10099	TSPAN3	58873	protein-coding	15q24.3	5893
10100	TSPAN2	58872	protein-coding	1p13.2	3410
10101	NUBP2	42100	protein-coding	16p13.3	4983
10102	TSFM	58835	protein-coding	12q14.1	3176
10103	TSPAN1	58861	protein-coding	1p34.1	2366
10105	PPIF	45086	protein-coding	10q22.3	2674
10106	CTDSP2	5994	protein-coding	12q14.1	5442
10107	TRIM10	58132	protein-coding	6p21.3	3546
10108	MKRN3-AS1	39849	ncRNA	15q11-q13	NULL
10109	ARPC2	1653	protein-coding	2q36.1	6562
10110	SGK2	53522	protein-coding	20q13.2	3465
10111	RAD50	46262	protein-coding	5q31	8091
10112	KIF20A	14273	protein-coding	5q31	3958
10113	PREB	45338	protein-coding	2p23.3	3221
10114	HIPK3	11754	protein-coding	11p13	7958
10116	FEM1B	9375	protein-coding	15q22	7569
10117	ENAM	8165	protein-coding	4q13.3	6522
10118	EMWX	8157	unknown	Xp22.3	NULL
10120	ACTR1B	391	protein-coding	2q11.2	2887
10121	ACTR1A	390	protein-coding	10q24.32	4341
10123	ARL4C	1600	protein-coding	2q37.1	4013
10124	ARL4A	1597	protein-coding	7p21.3	3561
10125	RASGRP1	46400	protein-coding	15q14	6090
10126	DNAL4	7165	protein-coding	22q13.1	2425
10127	ZNF263	60965	protein-coding	16p13.3	9329
10128	LRPPRC	34970	protein-coding	2p21	9760
10129	FRY	9981	protein-coding	13q13.1	16059
10130	PDIA6	43960	protein-coding	2p25.1	4101
10131	TRAP1	57707	protein-coding	16p13.3	5227
10133	OPTN	42436	protein-coding	10p13	5121
10134	BCAP31	2276	protein-coding	Xq28	2629
